temperature_c,rainfall_mm,humidity_percent,soil_ph,fertilizer_kg_ha,sunshine_hours,region,yield_kg_ha
23.445582422033656,2482.6987422955854,80.72006278300474,5.488225672561212,325.8009526860454,5.338646717083717,Uva,967.0307679996405
28.152146265863877,2618.0653609031087,67.95271564389117,4.445722015893572,303.9755982246896,4.325323717223929,Ruhuna,400.0
21.856695843560193,2044.3287954807188,59.624152035508246,5.292485287536579,200.5307983964696,7.481792373609764,Sabaragamuwa,643.2247167343274
28.258574623256024,2098.6578537027976,73.55095420918569,5.426378176038347,186.40850823986477,6.688806272399294,Uva,413.458852691683
11.521019583641023,1691.174052282825,70.5405628613884,6.053664904779612,100.0,7.376652296692706,Ruhuna,400.0
25.287610017500896,1841.963571986475,76.13140457053022,4.814590598635656,262.322547334687,5.534405795286729,Uda_Pussellawa,444.6808858911152
22.348188272952687,2307.885574885571,71.36883338844433,4.560823685598838,243.38418039852812,5.014746796958354,Nuwara_Eliya,455.1126305247866
20.80397059813653,2601.9422185844082,54.9254313925499,4.752286019537479,340.8953099714034,4.3825274000561585,Low_Country,601.5719755025029
22.36704310614201,1930.2768621595003,71.11653061698841,4.53171574984254,278.7244074784293,6.538376375610989,Ruhuna,734.3121719846804
14.049724341596429,1774.9053675742941,71.94380888931687,5.868328678879491,356.73833553381525,4.4403101632076485,Nuwara_Eliya,400.0
21.121312448649952,2000.2639794282986,81.3366102477406,5.974319647512019,194.21086176670633,8.772994603449826,Dimbula,686.6643602098999
23.428450286046985,2300.6033744645574,68.0180032538895,5.3601082889744145,341.05202647740947,4.038536128359839,Uda_Pussellawa,565.8974765844762
27.911576178966065,1278.072591933229,91.78674673372566,5.810647472842574,207.6866896716276,6.410490178818753,Sabaragamuwa,400.0
19.92691912690541,1000.0,55.883594493482434,5.266979190290118,312.20768494338176,8.350282060820678,Dimbula,411.732699159996
18.76602558842725,1724.731575254208,88.11167497802624,5.152444176149618,133.2993285975445,6.898634638895714,Sabaragamuwa,400.0
19.992971825661854,1389.6437870429208,72.75681029121895,5.033481190473119,268.81082394929507,6.263510568737669,Nuwara_Eliya,430.17477927128624
25.661608470808297,1745.9299011763446,83.59584872343557,5.044804504311218,100.0,4.547274529557157,Uda_Pussellawa,400.0
23.315004438638738,1926.1098405912642,75.79801484058733,4.426099221845485,228.62900112465962,3.927346217148444,Kandy,400.0
19.880959184931847,1773.3757954884934,86.39555536025469,5.332127381803669,285.22831951023306,7.155075163376379,Uda_Pussellawa,807.5519003434969
24.053069732453423,2726.233767235373,71.12638035447189,5.179833044892979,208.32251590151233,8.259220861162419,Uda_Pussellawa,696.0293684202744
22.388310197392162,2163.37238230116,64.01379574822188,5.5726803620389385,165.96498969952262,5.341725014282742,Sabaragamuwa,400.0
25.874579962131556,2150.237179805414,89.20504287271064,5.246761748219305,317.6894775436747,4.291407738575473,Kandy,747.5899769913116
19.19178762449059,2311.103572021701,73.86519354117858,5.1186481492154545,241.72297681224612,3.0,Uva,400.0
20.68935141360893,1430.5834411096155,77.2155847362421,4.764403484996185,210.83434823754627,4.528852734506193,Uva,400.0
20.431567387471368,2519.555893710134,87.34751914044796,5.2360766184108805,253.35167369234213,5.82951473625144,Uva,957.0016393344544
16.145940207471526,1962.11785673227,64.68044757905565,5.569118615408081,460.9335313556471,8.398684861255102,Nuwara_Eliya,871.1930988517652
23.184481108258304,2335.2403086206064,80.95490897639257,4.62833050445807,342.2802279825235,7.009700538349453,Uda_Pussellawa,1034.199022956179
23.044221088719556,1464.0713834799221,69.10105243537109,5.243736876840369,343.0058934550272,6.457628107060129,Ruhuna,771.8306359745028
22.020453826569845,1223.1206169919678,73.67830644355628,5.316521475764742,284.8437055193891,5.399820508048304,Kandy,498.660588591208
21.061651466499413,2408.944829012514,75.7227896538429,4.840967608190868,263.31882180617174,5.125251424116065,Ruhuna,767.0464638411551
16.338517031798343,2188.204763048758,59.997781385530644,4.906071847546,100.0,8.108471396261946,Nuwara_Eliya,400.0
20.317418708938565,1548.974222821245,67.21162957179565,5.315305424383108,195.68157228294945,6.301107811137584,Kandy,400.0
20.62914193389292,1565.1684593626528,88.5107289241314,4.633289490853689,211.55404694380204,3.0,Ruhuna,400.0
18.790890923113523,2562.717392207385,83.86191188584796,5.3749618576246965,100.00863487619736,4.989690528154136,Low_Country,400.0
21.354857153335963,1405.294053566336,74.37360422672765,4.7523228131704,157.4067367827653,4.712675952342559,Sabaragamuwa,400.0
23.616203427258153,2821.336476627982,77.43123458512893,5.731426846516609,100.0,5.180603986233803,Nuwara_Eliya,400.0
29.54474360484212,1549.6896326760657,72.05757494363543,6.36891387269415,246.9340931442102,6.844365990427628,Nuwara_Eliya,400.0
22.698311251327357,2319.1959628041914,88.56583385827982,4.76962159914909,315.5012776679053,5.838832677308626,Low_Country,1315.7512578321998
23.030201562891058,1835.6907621255077,72.99647422205837,5.467103931187338,338.5419614899463,5.884701889494507,Nuwara_Eliya,637.5468055045277
21.70221633693533,2301.5937155411716,77.31842092134848,4.836629047558991,283.1827569663393,7.970209741987855,Kandy,1235.7354386479096
14.324915138803835,1727.9429989429036,86.46030144142065,5.720477086898895,172.92829270411448,4.955308365319968,Ruhuna,400.0
21.893944498203133,1918.603546963853,67.22628515154094,4.567370795457393,100.0,8.796299288831024,Ruhuna,400.0
22.240920839764104,2020.4595876978606,90.58789184496894,5.440293379213856,109.45050404787986,4.993038612943371,Dimbula,400.0
31.852968449941145,1498.9062721092637,59.69538590256623,4.763505516555324,148.48139381964012,6.133797294918857,Nuwara_Eliya,400.0
21.23055614087551,2370.412172710063,91.29642131112799,5.096507705450816,178.89122415714604,5.57819460689585,Uva,666.1248166030348
23.20618936933445,1743.3932167642074,71.27324416048026,4.684487362426347,237.22012016067308,6.1851287002514415,Uda_Pussellawa,400.0
21.861152921179027,1885.7000423299908,72.57301252174719,5.611175235447877,168.86686254984255,6.666887992609693,Sabaragamuwa,503.05227558471165
17.32528784952187,1502.8253126957438,56.09989828817057,4.781509822780206,277.1180714934609,6.650752860133315,Sabaragamuwa,400.0
26.571291258060082,1000.0,70.45205282622307,5.475982129665914,231.41811977604218,4.87032400406913,Dimbula,400.0
25.007732130747097,1904.4861186999156,64.60193468973115,5.027950985868833,250.84365693928206,4.315627983828644,Dimbula,400.0
25.164127788172188,3206.307710806458,68.92353654626527,5.142763814100569,341.2200442136964,9.754757686358566,Kandy,1765.0976878124386
18.362450180821043,2392.302143949012,73.62689034211121,5.273877953700064,155.5814612639704,5.27402349059917,Dimbula,454.7534982922912
27.611177243744397,1990.3698101328027,84.57791614472906,4.819087664170576,283.49636626338946,7.0488186580079795,Ruhuna,793.7018876587287
16.392595748830878,1868.554585395866,77.07603351400626,5.3051835567704435,248.88214172191414,3.5885380342152047,Kandy,400.0
24.34742837520108,2011.2329464060233,78.07676653401114,5.965167282177205,223.3210975224244,5.580580920142985,Kandy,461.7929880057651
30.761822503239912,2273.559557587605,64.04480611154437,4.810952607083643,320.8205056692768,5.809200924026335,Sabaragamuwa,483.41357560448483
18.037854699477247,1409.5935923455777,66.1924591039727,5.785905071636923,320.3211323645606,6.709222604891749,Sabaragamuwa,457.6539438726265
19.734809081588914,2557.160847334436,92.98725018351311,5.949048816743892,174.28073632092577,3.0,Uva,400.0
22.398605460350566,2357.690657720622,67.64798965236753,4.791922505485978,235.42715329136607,6.249210919617496,Nuwara_Eliya,535.4589769138886
19.986097383535203,2359.0928628539673,91.56208252057296,4.472472697454724,272.49693460672523,4.275387816948161,Low_Country,707.9352577875753
15.79734627573547,2219.2378694048634,72.56938801119134,5.350980450085882,228.15946015819324,6.486518566792386,Low_Country,615.6204663401361
22.274251899224108,2009.808328846995,75.02287936143505,4.926296238616564,296.8017065830239,4.445506204742756,Dimbula,536.2541752967271
17.75078514509558,2336.43061798341,85.7036516022993,6.1343016095815015,272.49536143282205,4.716775956111628,Nuwara_Eliya,407.62471528795714
23.894369722540727,2295.907066870689,87.71892421938657,5.217403770249916,396.60489922848103,5.5895585844100975,Nuwara_Eliya,1145.8832663517283
18.322303063064787,1822.979644529488,73.89187439720912,4.798900295982411,127.57766912561699,4.421505795595207,Nuwara_Eliya,400.0
28.19973762007016,1713.1991135515495,71.11756946478461,4.6264202444941445,240.2051208202082,5.286698329896968,Kandy,400.0
18.86698683065505,2050.9281476309934,74.44079551477788,5.744952479545415,177.31979907902473,4.209936347185027,Nuwara_Eliya,400.0
20.7117539351773,2774.510075747594,78.37957528232118,4.914408012957907,298.32859643512353,3.2502443224519086,Dimbula,473.6390087208304
25.25406886947868,1380.4464621730494,83.91303686869756,5.221914399730214,120.62624879635644,7.526935578644039,Kandy,400.0
17.07654273426418,1266.2373671237801,75.04229858994151,5.67790137255624,277.70501681799095,4.055926960764108,Dimbula,400.0
22.90983973841652,2082.3804206182585,81.18886298023153,4.957870824034585,199.59612549213273,5.731978668588025,Kandy,634.7454764349386
27.228571017129713,2025.443850928009,91.3835973227094,5.17703558562992,191.26705071031887,7.129336622240677,Low_Country,748.4106956069527
15.57006706175509,2086.6708321852043,78.81309612264785,5.19171579508874,134.28014371674502,5.077583846225935,Uda_Pussellawa,400.0
22.73853543412922,2121.97659895425,78.11652856004778,5.541662255758046,212.7939243039195,4.762251150381693,Uda_Pussellawa,400.0
23.039531176993695,1888.3988726825974,59.810891749099326,5.495372167755163,336.76004242327406,6.3393571330011325,Low_Country,874.4099631103006
25.12729148710924,2744.931719301041,50.0,5.089943134372586,247.98490531764165,7.676900734090728,Uda_Pussellawa,572.4749376460941
17.052197156487672,1199.5480107617423,78.88375729230168,5.231824530748259,300.214433429958,4.246027102370297,Uda_Pussellawa,400.0
16.718173547662893,1585.7514876098771,74.05175768719128,5.014110494238256,383.171345757302,5.774778251973841,Low_Country,774.0211161020786
24.08776626246759,1948.3726199254763,69.85217325085259,4.461193796540278,271.10044678580607,3.401258107549009,Kandy,400.0
23.187938692932743,1178.4055944229162,77.43530204186345,5.328800428699065,205.29603423501274,5.410198494476715,Nuwara_Eliya,400.0
23.001971401383507,1912.0727977839645,74.39596270803092,6.146095880416534,287.3801772146232,6.051307026807113,Low_Country,623.013848235328
23.385792837987903,2830.735082864009,86.27780250633899,4.7581404296544685,206.45630829485665,4.7180630373674015,Uva,567.6011256389764
19.279901113686037,2010.443244147981,75.86110868258977,4.813485145198649,209.64618533622644,5.314512249262153,Sabaragamuwa,444.0259770541231
22.929014788644015,2115.3504528593417,67.53076714929833,4.7646361141781295,128.4085760304812,3.887659847538825,Ruhuna,400.0
23.172289893194726,1369.9176174137099,84.90166238959289,5.562295889361561,324.1005992867514,6.115617917072241,Uva,662.1330987068797
19.14259432789453,1691.8192959802614,72.82868925053798,5.42424272709822,219.11979394804484,7.583541373324724,Uda_Pussellawa,459.7178008291741
29.463098044579027,1812.4018098380316,80.26536683672308,5.1207311537917715,264.56785966526894,4.354284195344304,Nuwara_Eliya,400.0
23.89533168364715,1841.142451621883,70.225892938072,4.740990469180518,167.12304571146885,5.065992350171426,Dimbula,400.0
17.234786011189406,2640.8218975018845,68.50173114502563,5.246188395819963,284.87581037723777,6.753819369681272,Nuwara_Eliya,699.9863617804589
24.62621443453532,2278.8455303625624,75.84168230185696,4.417688936332098,189.0447009491933,7.818136078984104,Dimbula,523.0674827534165
18.101273319090716,1444.2710215314842,75.12828643543685,5.271713283428747,238.66330226385406,3.760215281686603,Uva,400.0
25.148338414969807,2123.2523892160025,79.79827035366833,5.635762193043967,320.2260824991301,5.746822893876076,Nuwara_Eliya,602.3120433526212
26.634382316029615,2249.1108742483925,72.31354246690258,4.574400431683161,313.26074497860236,6.424696233479287,Nuwara_Eliya,597.829623646026
18.717270726593156,2570.074519260633,56.63640216229602,4.433740861585168,248.23759419864476,5.846915414056728,Ruhuna,444.4899689743067
25.85350451697729,2790.2703432841868,70.67226116411611,5.98971894584743,108.54951738346253,3.0,Low_Country,400.0
23.65112370774599,1492.4529040860657,82.93818467143815,4.8941201802477075,489.42484560485127,6.751635013963158,Uva,1167.622695675102
25.28824063997796,1594.571244394831,72.02623920756893,5.767973922971911,389.6687176218509,8.279004526635966,Nuwara_Eliya,753.9424040206
29.58717193061579,1371.211070542692,72.53616597485453,5.1230011674010845,307.8139859910639,6.174992626754255,Dimbula,400.0
21.018447535988518,1882.9900704465094,84.86376505905938,5.119022591529337,189.74369747272235,4.453340920058605,Sabaragamuwa,486.2096919408776
18.985055342570043,2233.1791872231674,67.88026772741077,5.419206349748323,240.91262706384282,5.230309130453575,Nuwara_Eliya,452.05263621922876
18.44194228149791,2493.667258294551,59.57196781757101,4.75800057162678,206.52636561787864,8.654869601483389,Dimbula,589.4540668935183
18.736758860138245,1962.0244881787387,73.39368880474505,5.266248571747823,351.1084751277111,7.364943811290837,Uda_Pussellawa,979.4326970366923
21.691593162343583,1840.076238372578,70.15826048751263,5.009255292587953,271.0002312681467,6.960039927576494,Nuwara_Eliya,594.7057352674316
23.364607899266577,2075.87899612437,65.33753680246745,4.539753278297485,187.26689133121337,6.534618875301564,Dimbula,403.4028206249608
23.106763197320078,1582.4285491849885,73.24621544101309,5.3687410373632,212.33959207001743,5.008294331713541,Sabaragamuwa,415.2656874538957
25.308732996144094,3044.7693608473865,79.91505647246784,5.068346096561042,339.6950514055924,5.6991432290163475,Uva,945.4637733040441
22.052007567511627,1196.1694864409706,74.90711438432184,5.121487585777646,378.0078277456382,5.883115896482226,Uda_Pussellawa,583.6170891039371
27.814136308629266,2092.3702894478624,78.06981072686237,4.594919528292921,372.26652507889963,6.824361474096666,Nuwara_Eliya,679.4675079305295
20.941372667048174,3011.8031096148197,93.13407698515422,5.995700183881402,310.5625652043182,8.263378341400355,Ruhuna,1506.42241884954
32.880676666358475,2003.399922279999,71.57121138442436,5.638357093193058,229.79001049578906,7.677507205189692,Dimbula,400.0
24.502669391060024,1904.9804824992527,77.7834863464467,5.682077942085989,100.0,3.870923466305939,Sabaragamuwa,400.0
18.57136977433487,1821.2772885947863,69.90786637400865,5.0472776487791595,273.77280190465774,6.335992453351573,Ruhuna,669.2890346551484
17.71643000775555,1909.8041591187962,66.53640280113027,4.33540855524829,249.85369929247196,7.105145017751846,Nuwara_Eliya,400.0
23.92988966097274,2686.424237338265,69.1509234658223,6.176458691244756,261.1985677057083,6.928290495216953,Dimbula,656.8788433790007
21.106148858696596,1000.0,70.21241428478311,5.169451245997066,254.3117877626565,5.056149354918871,Nuwara_Eliya,400.0
24.85600197636837,2766.716850648163,78.59475797547125,4.8256001019899735,143.89902704406745,10.0,Uda_Pussellawa,571.2327531881514
23.89295049829418,1288.0214237749274,95.0,5.408400787241557,294.59268454809484,4.084373156503322,Sabaragamuwa,469.75861983087503
21.708684349372508,1866.6738353827927,67.83956563724159,5.783560394001649,300.577305122548,4.375217330000925,Sabaragamuwa,466.40590685705587
18.61282512772638,1785.3777898506692,70.83374694384537,5.188474721957267,304.58710256477275,6.3503926218923645,Uda_Pussellawa,563.80380591408
15.940611101256541,2294.2766348853597,74.36876986888751,5.839287583969687,325.72616028587095,9.17520458244578,Nuwara_Eliya,796.2519270550299
20.213940191731915,1200.9378240581264,78.95798848709747,5.7414999692584345,298.3241315937299,4.7457077239437435,Nuwara_Eliya,400.0
25.42559517729389,2231.0863330409716,77.63550811954785,4.661809406298971,217.19764707688714,5.601257451529512,Kandy,532.0321917158706
22.856374976520815,3012.154811643426,87.84095793948117,4.863104947170262,244.33305216671278,7.615940509523539,Nuwara_Eliya,991.1604421715888
17.017044885152046,1318.4129977035948,50.73607929464792,5.678768581639884,257.28998938027013,5.973206767668399,Sabaragamuwa,400.0
22.692723703404727,2094.853083805198,51.13070129804328,4.0,258.6159559285295,5.498094218204557,Nuwara_Eliya,400.0
23.541269518915346,1669.0089111016955,70.0412182798985,5.125272153417506,329.85741247773836,6.84844935283008,Ruhuna,839.2727490716526
18.46457025519547,2212.943603096518,85.97300187543709,4.484584399187664,301.49350024179927,6.40877698534439,Ruhuna,857.6275428566781
22.61490042378211,2009.573888707876,59.34351968394404,4.961723099283238,416.18747516559625,7.545658178455187,Uda_Pussellawa,1017.1717095524898
22.232834873784,1679.256545477845,50.0,5.050589955485398,426.5175183907738,7.937203333598045,Ruhuna,1004.6080856140746
17.428118808677507,2243.936142435537,80.71179406219208,5.020877811046246,256.371966609114,6.460504590008043,Nuwara_Eliya,603.3417102317857
23.43114944139313,2902.1740548933717,77.43657223702715,4.923869373943696,100.0,6.437599088067463,Uva,400.0
24.243138105472937,1904.5481041363507,64.0979159320057,4.651428175185593,348.94659729018133,6.321166473429201,Low_Country,699.6001578898749
26.332204972701106,2359.878971074091,65.1446039927907,6.345955633409343,206.76989288103564,6.733695834973932,Nuwara_Eliya,400.0
26.21520820813961,1353.3635210644181,65.30256280365326,6.133731002080675,185.88128625351945,6.082755956807196,Low_Country,400.0
16.489322528171634,1521.7818115909956,76.1053531747394,4.618967089871859,218.12437800085064,5.9990872765165655,Sabaragamuwa,400.0
18.24869984033951,2236.2031389401886,68.73684723816993,5.991058375651784,214.26855625483148,7.794940681240863,Kandy,534.0236087049096
24.06014106883464,2742.0580142679823,79.9406391897552,5.000267254763574,298.9815848084314,8.274174270532566,Dimbula,1477.7734467338082
24.055143803648836,2177.80667439283,50.0,5.264593736665855,125.24513766990196,3.7386705830498688,Sabaragamuwa,400.0
24.06019074522419,1843.4709847384229,66.431481348722,5.168363020051542,163.78234033667187,6.015031727610854,Low_Country,433.6638586901892
35.0,1999.6457027116771,63.7394603908895,4.870125679373017,277.4526843357933,4.966958349832148,Uda_Pussellawa,400.0
24.28356204277267,1374.796133015141,72.43659321627507,5.691926171803074,299.8355224330646,5.533542800270892,Ruhuna,428.59479591089604
26.542262560722396,2302.2576631776833,69.61952241509861,5.262943265288329,301.323331594881,6.603774314602982,Uva,767.4434780947184
25.81600705397281,2441.1665311617044,82.97843779895767,4.961724288390379,187.03709768533608,7.004157557313703,Sabaragamuwa,711.9142402313428
24.60556500522319,1773.9548335834597,56.406632283399425,4.547705278099764,171.7387480587008,5.831810334582983,Dimbula,400.0
20.738923021438616,1764.9789261202493,75.45491476330751,4.75320249314044,209.46921329696647,3.129989497915796,Uva,400.0
25.03587688197307,2132.9391148260243,80.58336423211705,4.379309942198952,269.189820182778,4.5524316291357305,Uda_Pussellawa,400.0
18.908699141849713,1781.6401319797023,93.56647436561954,5.206111774207585,368.83818954180396,7.344749505300249,Ruhuna,1498.6478618583153
21.052725573039965,1966.9336926870888,70.18234028906525,4.601667203857803,100.0,3.0,Kandy,400.0
20.058545808683586,3049.8608945832575,78.24458604352517,5.067219743740729,232.34169944333067,7.781140727523,Low_Country,1249.7878279576898
22.32749655754529,1876.4871496270016,56.96137207437635,5.885050926805185,143.3857247179837,6.781844985966812,Sabaragamuwa,400.0
31.258634266694035,1820.8299239893888,51.08043795686976,5.799649786460793,117.82058581172083,7.974264122295033,Sabaragamuwa,400.0
14.530939229633008,1676.2290971824204,83.447743757817,5.1838615529486916,327.35653162758535,5.70214621967856,Sabaragamuwa,658.319985535981
